symbol,company_name,exchange_x,high,low,close,volume,change,total_traded,conId,secType,exchange,primaryExchange,currency,marketName,minTick,orderTypes,validExchanges,priceMagnifier,longName,industry,category,subcategory,tradingHours,timeZoneId,liquidHours,stockType,bondType,couponType,callable,putable,coupon,convertable,maturity,issueDate,nextOptionDate,nextOptionPartial,nextOptionType,marketRuleIds
MAQ,Macquarie Telecom Group Ltd,ASX,78.0,76.53,77.93,1894.0,-0.07,147599.42,7153098,STK,SMART,ASX,AUD,MAQ,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MACQUARIE TELECOM GROUP LTD,Communications,Telecommunications,Telecom Services,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MATO,MATO,ASX,0.011,0.01,0.01,231250.0,0.0,2312.5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAUCA,Magnetic Resources Nl,ASX,1.2,1.2,1.2,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAY,Mayne Group Ltd,ASX,0.019,0.018,0.018,3692939.0,0.0,66472.902,4109707,STK,SMART,ASX,AUD,MAY,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MELBANA ENERGY LTD,Energy,Oil&Gas,Oil Comp-Explor&Prodtn,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MBH,Maggie Beer Holdings Ltd,ASX,0.435,0.425,0.43,36120.0,0.01,15531.6,435903785,STK,SMART,ASX,AUD,MBH,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MAGGIE BEER HOLDINGS LTD,"Consumer, Non-cyclical",Food,Food-Dairy Products,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MBLPC,MBLPC,ASX,108.2,108.0,108.0,2286.0,-0.5,246888.0,426105975,STK,SMART,ASX,AUD,MBLPC,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MAQUARIE BANK,Financial,Banks,Commer Banks Non-US,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,PREFERRED,,,False,False,0.0,False,,,,False,,"614,614,614"
MCA,Medica Holdings,ASX,0.325,0.325,0.325,81448.0,0.005,26470.6,263834227,STK,SMART,ASX,AUD,MCA,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MURRAY COD AUSTRALIA LTD,"Consumer, Non-cyclical",Food,Fisheries,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MCL,M2M Corporation Ltd,ASX,0.3,0.295,0.3,116692.0,0.01,35007.6,454558899,STK,SMART,ASX,AUD,MCL,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MIGHTY CRAFT LTD,"Consumer, Non-cyclical",Beverages,Beverages-Wine/Spirits,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MCP,McPhersons Ltd,ASX,1.085,1.08,1.08,112179.0,0.0,121153.32,14064470,STK,SMART,ASX,AUD,MCP,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MCPHERSON'S LIMITED,Industrial,Miscellaneous Manufactur,Diversified Manufact Op,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MCT,Metalicity Limited,ASX,0.011,0.01,0.011,1718164.0,0.001,18899.804,201871319,STK,SMART,ASX,AUD,MCT,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,METALICITY LTD,Basic Materials,Mining,Gold Mining,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MCX,Mariner Corporation Limited,ASX,0.055,0.055,0.055,0.0,0.0,0.0,70293491,STK,SMART,ASX,AUD,MCX,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MARINER CORP LTD,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MDC,McConnell Dowell Corporation,ASX,0.16,0.15,0.155,119169.0,0.0,18471.195,199822826,STK,SMART,ASX,AUD,MDC,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MEDLAB CLINICAL LTD,"Consumer, Non-cyclical",Pharmaceuticals,Medical-Drugs,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MDR,Medadvisor Limited,ASX,0.32,0.305,0.31,269026.0,0.01,83398.06,214032080,STK,SMART,ASX,AUD,MDR,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MEDADVISOR LTD,Technology,Software,Medical Information Sys,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MEA,Media Corporation Australia,ASX,0.55,0.545,0.545,140386.0,0.0,76510.37000000001,214541651,STK,SMART,ASX,AUD,MEA,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MCGRATH LTD,Financial,Real Estate,Real Estate Mgmnt/Servic,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MEBOB,Medibio Limited,ASX,0.001,0.001,0.001,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEC,Morphic Ethical Equities Fund Limited,ASX,1.33,1.285,1.3,13372.0,0.02,17383.600000000002,274832490,STK,SMART,ASX,AUD,MEC,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MORPHIC ETHICAL EQUITIES FUN,,,,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,CLOSED-END FUND,,,False,False,0.0,False,,,,False,,"614,614,614"
MEI,Meteoric Resources NL,ASX,0.03,0.028,0.028,2512207.0,-0.003,70341.796,44202634,STK,SMART,ASX,AUD,MEI,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,METEORIC RESOURCES NL,Basic Materials,Mining,Gold Mining,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MEM,Memphasys Limited.,ASX,0.07,0.068,0.069,319275.0,0.002,22029.975,239595516,STK,SMART,ASX,AUD,MEM,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MEMPHASYS LTD,"Consumer, Non-cyclical",Healthcare-Products,Diagnostic Kits,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MEU,Maramota Energy Ltd,ASX,0.049,0.048,0.048,1229580.0,0.0,59019.84,47412541,STK,SMART,ASX,AUD,MEU,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MARMOTA LTD,Basic Materials,Mining,Non-Ferrous Metals,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MFB,My Food Bag Group Limited,ASX,1.37,1.37,1.37,0.0,0.0,0.0,475119528,STK,SMART,ASX,AUD,MFB,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MY FOOD BAG GROUP LTD,"Consumer, Cyclical",Food Service,Food-Catering,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MFF,Magellan Flagship Fund Ltd,ASX,2.985,2.94,2.95,197189.0,0.02,581707.55,45207097,STK,SMART,ASX,AUD,MFF,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MFF CAPITAL INVESTMENTS LTD,,,,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,CLOSED-END FUND,,,False,False,0.0,False,,,,False,,"614,614,614"
MFG,Magellan Financial Group,ASX,39.19,37.33,37.37,1164339.0,-0.55,43511348.43,44202878,STK,SMART,ASX,AUD,MFG,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MAGELLAN FINANCIAL GROUP LTD,Financial,Diversified Finan Serv,Invest Mgmnt/Advis Serv,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MFGKOG,MFGKOG,ASX,13.98,13.78,13.78,750.0,-0.81,10335.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFGKOQ,Magellan Financial Group Limited,ASX,18.65,18.65,18.65,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGF,Magellan Global Fund.,ASX,1.755,1.74,1.75,1496918.0,0.0,2619606.5,457960524,STK,SMART,ASX,AUD,MGF,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MAGELLAN GB FD CLOSED CLASS,,,,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,CLOSED-END FUND,,,False,False,0.0,False,,,,False,,"614,614,614"
MGH,Maas Group Holdings Limited,ASX,5.3,5.13,5.2,100485.0,-0.15,522522.0,458847477,STK,SMART,ASX,AUD,MGH,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MAAS GROUP HOLDINGS LTD,Industrial,Engineering&Construction,Building-Heavy Construct,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,COMMON,,,False,False,0.0,False,,,,False,,"614,614,614"
MGOC,MGOC,ASX,2.76,2.74,2.75,807765.0,-0.01,2221353.75,457960565,STK,SMART,ASX,AUD,MGOC,0.001,"ACTIVETIM,AD,ADJUST,ALERT,ALGO,ALGOLTH,ALLOC,AVGCOST,BASKET,BENCHPX,CASHQTY,COND,CONDORDER,DAY,DEACT,DEACTDIS,DEACTEOD,GAT,GTC,GTD,GTT,HID,LIT,LMT,MIT,MKT,MTL,NGCOMB,NONALGO,OCA,PEGBENCH,REL,RELPCTOFS,SCALE,SCALERST,SNAPMID,SNAPMKT,SNAPREL,STP,STPLMT,TRAIL,TRAILLIT,TRAILLMT,TRAILMIT,WHATIF","SMART,ASX,ASXCEN",1.0,MAGELLAN GLB FD OPEN CLASS,,,,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,Australia/NSW,20210926:CLOSED;20210927:0959-20210927:1612;20210928:0959-20210928:1612;20210929:0959-20210929:1612;20210930:0959-20210930:1612;20211001:0959-20211001:1612,ETF,,,False,False,0.0,False,,,,False,,"614,614,614"
MGRKOA,Mirvac Group,ASX,0.87,0.87,0.87,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGRKOE,MGRKOE,ASX,1.26,1.26,1.26,0.0,0.0,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
